episode,name,line,emotion,score
1x10 - The Pineapple Incident,Ted," Thanks Carl.
",neutral,0.450636625289917
1x10 - The Pineapple Incident,Ted," It's Robin. That's Robin in there.
",neutral,0.6537163853645325
1x10 - The Pineapple Incident,Marshall," Did you guys?
",surprise,0.7200204730033875
1x10 - The Pineapple Incident,Barney," Oh come on. You've gotta give me this one. Those five shots got you farther with Robin than your brain ever did. See what happens when you don't think? You do! More importantly, you do Robin. Come on.
",anger,0.6283945441246033
1x10 - The Pineapple Incident,Lily," All right, right over here.
",neutral,0.8771801590919495
1x10 - The Pineapple Incident,Ted," Still, what does this mean? Are we dating now? I mean, I never pictured it going down this way, but maybe that's how it had to happen. I mean, think about it...
",surprise,0.6938350200653076
1x10 - The Pineapple Incident,Barney," Someone get him a sh*t, he's thinking again.
",disgust,0.475320041179657
1x10 - The Pineapple Incident,Marshall," Maybe it's not such a bad idea to think about this one. You and Robin went down this road before, you got dinged up pretty bad.
",disgust,0.47793424129486084
1x10 - The Pineapple Incident,Lily," You know who might have something to say about Ted's future with Robin? Robin. Go wake her up.
",neutral,0.3726978302001953
1x10 - The Pineapple Incident,Ted," Wake her up and say what?
",anger,0.5785005688667297
1x10 - The Pineapple Incident,Barney," Daddy's home.
",neutral,0.5167566537857056
1x10 - The Pineapple Incident,Marshall," Good luck buddy.
",neutral,0.5947884917259216
1x10 - The Pineapple Incident,Ted," Hello.
",neutral,0.9108083844184875
1x10 - The Pineapple Incident,Robin," Ted, it's Robin.
",neutral,0.7828362584114075
1x10 - The Pineapple Incident,Ted," Are you sure?
",surprise,0.7748722434043884
1x10 - The Pineapple Incident,Ted," Hey, Robin, how are you?
",surprise,0.7880273461341858
1x10 - The Pineapple Incident,Robin," Ted, I think you and I should have a talk about those phone calls last night. Do you mind if I swing by?
",neutral,0.7106109857559204
1x10 - The Pineapple Incident,Marshall," Ask her about the pineapple.
",neutral,0.9427832365036011
1x10 - The Pineapple Incident,Ted," Yeah, sure, come on over.
",neutral,0.5270121693611145
1x10 - The Pineapple Incident,Robin," Thanks.
",neutral,0.7745985984802246
1x10 - The Pineapple Incident,Ted," No, wait, don't, no.
",fear,0.4410572350025177
1x10 - The Pineapple Incident,Ted," She's coming over. Crap.
",disgust,0.6497974395751953
1x10 - The Pineapple Incident,Lily," Wait, this is k*ll me. We have to find out who that girl is.
",neutral,0.3546448349952698
1x10 - The Pineapple Incident,Barney," Daddy's home.
",neutral,0.5167566537857056
1x10 - The Pineapple Incident,Barney," OK, fair enough. I've got to prove a point to a friend, so you just gave me your number and your name is Amy.
",neutral,0.8994354605674744
1x10 - The Pineapple Incident,Barney," Ladies.
",neutral,0.9180089831352234
1x10 - The Pineapple Incident,Ted," I love everyone in this bar.
",joy,0.9753095507621765
1x10 - The Pineapple Incident,Ted," What are you doing in the men's room? What am I doing in the ladies' room? Oh right, I came in here 'cause I thought I was gonna throw up.
",surprise,0.5176417827606201
1x10 - The Pineapple Incident,Ted," I did not.
",neutral,0.5402219891548157
1x10 - The Pineapple Incident,Ted," And the streak continues. Vomit-free since '93.
",neutral,0.919330358505249
1x10 - The Pineapple Incident,Ted," Sorry, Trudy, go on.
",sadness,0.7026731967926025
1x10 - The Pineapple Incident,Ted," What? The karaoke? Domo arigato.
",surprise,0.6662673950195312
1x10 - The Pineapple Incident,Ted," Do it.
",neutral,0.7470692992210388
1x10 - The Pineapple Incident,Ted," I'm something stupid, do me.
",anger,0.7724551558494568
1x10 - The Pineapple Incident,Ted," Hey, can I call you sometime? Trudy: OK.
",neutral,0.5560604333877563
1x10 - The Pineapple Incident,Ted," Why do they call it karaoke anyhow? Was it invented by a woman named Carrie Okie? These are the kinds of things I think about. Trudy: Karaoke is Japanese for empty orchestra.
",neutral,0.8731534481048584
1x10 - The Pineapple Incident,Ted," That's hauntingly beautiful.
",fear,0.9448865056037903
1x10 - The Pineapple Incident,Ted," Hey, it works.
",joy,0.4374753534793854
1x10 - The Pineapple Incident,Ted," I need to make one more call.
",neutral,0.8699815273284912
1x10 - The Pineapple Incident,Ted," Hey, it's me again.
",neutral,0.34093794226646423
1x10 - The Pineapple Incident,Ted," Look, who are we kidding? You and I are both attracted to each other. We're young, we're drunk, half of us anyway. And we only get one life.
",surprise,0.5067261457443237
1x10 - The Pineapple Incident,Marshall," Dammit, Trudy, what about the pineapple? Sorry.
",sadness,0.6777047514915466
1x10 - The Pineapple Incident,Ted," Uh, Robin's here. Um, look, Trudy, I need you to hide in my bedroom.
",neutral,0.2413378208875656
1x10 - The Pineapple Incident,Ted," No, that's not my girlfriend. Look, it's complicated.
",disgust,0.6426302194595337
1x10 - The Pineapple Incident,Ted," No, I'm not married. Um, I'll explain after you hide.
",neutral,0.8323510885238647
1x10 - The Pineapple Incident,Ted," Hi.
",neutral,0.916654646396637
1x10 - The Pineapple Incident,Robin," Hey guys.
",joy,0.7117960453033447
1x10 - The Pineapple Incident,Barney," Robin.
",neutral,0.8800793290138245
1x10 - The Pineapple Incident,Lily," Hi Robin.
",neutral,0.6905311942100525
1x10 - The Pineapple Incident,Barney," Top of the morning.
",neutral,0.7950952649116516
1x10 - The Pineapple Incident,Ted," Um, sorry I kept calling you like that. I was very drunk.
",sadness,0.38284432888031006
1x10 - The Pineapple Incident,Robin," No kidding. Those calls were really weird. Look, Ted, maybe we need to talk.
",disgust,0.9019896388053894
1x10 - The Pineapple Incident,Lily," Let's go get a snack.
",neutral,0.7946606874465942
1x10 - The Pineapple Incident,Marshall," I love to snack.
",joy,0.9716793894767761
1x10 - The Pineapple Incident,Barney," I'm good.
",joy,0.9090583920478821
1x10 - The Pineapple Incident,Ted," Come on, those calls weren't that weird.
",disgust,0.7195674777030945
1x10 - The Pineapple Incident,Ted,"  Robin! Come hang out! OK, I'm gonna make this sound until you come hang out.
",anger,0.5065736770629883
1x10 - The Pineapple Incident,Robin," That goes on for three-and a half minutes.
",neutral,0.9507323503494263
1x10 - The Pineapple Incident,Ted," Without a breath? That's gotta be some kind of record.
",surprise,0.5539857745170593
1x10 - The Pineapple Incident,Robin," Ted, you can't do this. Please, we're to be friends and now you're making it all confusing.
",anger,0.5834080576896667
1x10 - The Pineapple Incident,Ted," No I'm not. Look, I just turned off my brain for the night. Nothing's changed, you've moved on, I've moved on.
",neutral,0.5256004333496094
1x10 - The Pineapple Incident,Robin," Really, you moved on?
",surprise,0.7861087322235107
1x10 - The Pineapple Incident,Ted," Yes. What, you don't believe me?
",anger,0.471025288105011
1x10 - The Pineapple Incident,Ted," Oh, OK.
",neutral,0.43424129486083984
1x10 - The Pineapple Incident,Ted," Trudy, come on out.
",neutral,0.6556100249290466
1x10 - The Pineapple Incident,Ted,"  You are gonna laugh.
",joy,0.660031259059906
1x10 - The Pineapple Incident,Ted,"Robin: Wait, you were with someone last night?  Yeah, Trudy, she's cool.
",neutral,0.6120928525924683
1x10 - The Pineapple Incident,Robin," Wait, you were with someone last night?  Yeah, Trudy, she's cool.
",neutral,0.4664950370788574
1x10 - The Pineapple Incident,Ted," Trudy, come on out.
",neutral,0.6556100249290466
1x10 - The Pineapple Incident,Ted," Seriously, it's OK. This is so Trudy. She's really shy, I think.
",neutral,0.41501882672309875
1x10 - The Pineapple Incident,Ted," Trudy?
",surprise,0.6052060723304749
1x10 - The Pineapple Incident,Robin," Hi Trudy, I'm Robin. It's nice to meet you. You're right, she is shy.
",joy,0.6128626465797424
1x10 - The Pineapple Incident,Ted," I'm not making this up. She must have climbed out the fire escape.
",neutral,0.5910682678222656
1x10 - The Pineapple Incident,Ted," Whatever, whatever. I don't care what you think.
",anger,0.5076062083244324
1x10 - The Pineapple Incident,Ted,"Robin: Then why did you hide her from me?  Wow, you're good. Did anyone ever tell you you should be on 60 Minutes?
",surprise,0.971311092376709
1x10 - The Pineapple Incident,Robin," Then why did you hide her from me?  Wow, you're good. Did anyone ever tell you you should be on 60 Minutes?
",surprise,0.9678202271461487
1x10 - The Pineapple Incident,Robin," Yes, you did, last night.
",neutral,0.9477818608283997
1x10 - The Pineapple Incident,Ted," Really? Well.
",surprise,0.9135829210281372
1x10 - The Pineapple Incident,Robin," Get some sleep, Ted. You had a long night. And don't feel bad, I've woken up with worse.
",disgust,0.7464699745178223
5x05 - Duel Citizenship,Robin,"Okay, let's do this!
",anger,0.8116548657417297
5x05 - Duel Citizenship,Robin,"Ted, this hydro bill is bigger than Louis Cyr's biceps. What, you leave the garburator on all night, eh?
",disgust,0.4128871262073517
5x05 - Duel Citizenship,Robin,",
",neutral,0.8052096366882324
5x05 - Duel Citizenship,Barney,"The... mmm. Social experiment.
",neutral,0.8528376221656799
5x05 - Duel Citizenship,Robin,"Okay, okay. You know what, what does that even prove, okay? You chant anything, people we join in.
",anger,0.5938003063201904
5x05 - Duel Citizenship,Barney,",
",neutral,0.8052096366882324
5x05 - Duel Citizenship,Ted,", joining them
",neutral,0.6651572585105896
5x05 - Duel Citizenship,Marshall,"No!
",anger,0.5566783547401428
5x05 - Duel Citizenship,Robin,"What Gazzola's?
",neutral,0.7544874548912048
5x05 - Duel Citizenship,Ted,"A filthy mecca of spectacular if undercooked pizza located at 316 Kinzie Street, Chicago, Illinois.
",disgust,0.9828926920890808
5x05 - Duel Citizenship,Marshall,"Back in college, Ted and I used to take these crazy road trips from Connecticut all the way to Chicago just for Gazzola's pizza.
",neutral,0.7115809321403503
5x05 - Duel Citizenship,Ted,"22 hours. No map. We'd just jump in the Fiero and drive. We were like Lewis and Clark, if Lewis and Clark peed in empty soda bottles and had a bong made out of a cantaloupe.
",neutral,0.928836464881897
5x05 - Duel Citizenship,Marshall,"Man, those Gazzola trips, that's... that's when we really became bros.
",surprise,0.6657237410545349
5x05 - Duel Citizenship,Ted,"Mm. We ate nothing but jerky.
",disgust,0.658281147480011
5x05 - Duel Citizenship,Marshall,"Drank nothing but Tantrum.
",disgust,0.9501777291297913
5x05 - Duel Citizenship,Marshall,"Oh, man, we went through a whole case of Tantrum one trip.
",neutral,0.5477336645126343
5x05 - Duel Citizenship,Ted,"I was color blind for two weeks after that.
",sadness,0.49564528465270996
5x05 - Duel Citizenship,Marshall,"I think that's the reason that I pass out when I hear church bells.
",fear,0.6828296184539795
5x05 - Duel Citizenship,Ted,"It's probably a good thing they're closing Gazzola's. Those trips were brutal, right? The long hours in the car, the motion sickness, the smell.
",disgust,0.8775148987770081
5x05 - Duel Citizenship,Marshall,"So what time are we leaving for Gazzola's tomorrow?
",neutral,0.8371855020523071
5x05 - Duel Citizenship,Ted,"I was thinking 9:00, 9:30.
",neutral,0.7219700813293457
5x05 - Duel Citizenship,Ted,"I am ready to hit the road. I got baby wipes. I got a variety of jerky. I got six cans of Tantrum. Well, four. One b*rned though the can, the other one I drank already.
",neutral,0.8933094143867493
5x05 - Duel Citizenship,Barney,"What do you mean?
",surprise,0.7869860529899597
5x05 - Duel Citizenship,Ted,"Think about it.
",neutral,0.7552304863929749
5x05 - Duel Citizenship,Ted,"Hey, haven't seen you all week. How you doing?
",surprise,0.46597254276275635
5x05 - Duel Citizenship,Lily,"We're doing great.
",neutral,0.49116817116737366
5x05 - Duel Citizenship,Ted,"Do you watch the Jets game?
",neutral,0.8341443538665771
5x05 - Duel Citizenship,Marshall,"We most certainly did.
",neutral,0.9604857563972473
5x05 - Duel Citizenship,Ted,"How'd things go at the doctor?
",neutral,0.6491512060165405
5x05 - Duel Citizenship,Marshall,"We no longer have a hemorrhoid problem.
",neutral,0.5874010324478149
5x05 - Duel Citizenship,Barney,"Hmm.
",neutral,0.884578287601471
5x05 - Duel Citizenship,Robin,"You guys will not believe this. I've been talking to my lawyer all morning. You know that guy I have a slight disagreement with at the Hoser Hut? He's filing as*ault charges.
",anger,0.4178880453109741
5x05 - Duel Citizenship,Robin,"Come on!
",anger,0.7385696768760681
5x05 - Duel Citizenship,Robin,"I broke his nose with a chair. And now, apparently, I may end up getting deported.
",neutral,0.4166925251483917
5x05 - Duel Citizenship,Ted,"Oh, my God, that sucks! Yeah. I'm gonna go do push-ups in the kitchen. Tantrum!
",disgust,0.8910295963287354
5x05 - Duel Citizenship,Robin,"Well, there's only one possible way to avoid getting deported. My lawyer said I could become an American citizen.
",neutral,0.7328968048095703
5x05 - Duel Citizenship,Barney,"Perfect. Problem solved. Welcome aboard.
",neutral,0.8284786343574524
5x05 - Duel Citizenship,Robin,"Well, it's not that simple. I'm a Canadian. I was born there. My family's there. It's who I am.
",neutral,0.9413214921951294
5x05 - Duel Citizenship,Barney,"I know, and it's provided us with a lot of laughs. But, Robin, if you want to live here, work here and throw chairs at people here, you have to do this.
",neutral,0.4584832787513733
5x05 - Duel Citizenship,Robin,"Well, there's a citizenship test tomorrow.
",neutral,0.8384600877761841
5x05 - Duel Citizenship,Barney,"A cit...
",neutral,0.8835192322731018
5x05 - Duel Citizenship,Robin,"I'll think about it.
",neutral,0.8841754794120789
5x05 - Duel Citizenship,Barney,"No, no, you have to do it. I'll help you study. We're gonna stay up all night long. I'm gonna drill you, and then we're gonna study. No, seriously. We're gonna do some cramming and then we're gonna study. No, seriously. We're gonna bone up on...
",anger,0.4625164866447449
5x05 - Duel Citizenship,Robin,"Okay, Barney.
",neutral,0.7111600041389465
5x05 - Duel Citizenship,Barney,"Sorry. It's a rich area.
",sadness,0.8262801766395569
5x05 - Duel Citizenship,Robin,"It is.
",neutral,0.9459176659584045
5x05 - Duel Citizenship,Barney,"But you know, it's not going to be easy, this test. It's not like the Canadian citizenship test.
",neutral,0.8942930102348328
5x05 - Duel Citizenship,Robin,"How do you know the Canadian test is easy?
",neutral,0.7377908825874329
5x05 - Duel Citizenship,Barney,"It's Canada. Question oneDo you want to be Canadian? Question tworeally?
",neutral,0.8121410608291626
5x05 - Duel Citizenship,Marshall,",
",neutral,0.8052096366882324
5x05 - Duel Citizenship,Ted,"Yes, I do! I don't why they make phone books anymore. Everything's online, right?
",surprise,0.3781009316444397
5x05 - Duel Citizenship,Marshall,"Tantrum!
",anger,0.5580601692199707
5x05 - Duel Citizenship,Ted,"Tantrum!
",anger,0.5580601692199707
5x05 - Duel Citizenship,Lily,"All right, let's hit the road.
",neutral,0.8154131174087524
5x05 - Duel Citizenship,Ted,"You invited Lily?
",surprise,0.7935504913330078
5x05 - Duel Citizenship,Marshall,"We most certainly did!
",neutral,0.7156360149383545
5x05 - Duel Citizenship,Barney,"I don't know if you caught that, but he did the ""we"" thing.
",neutral,0.7613012790679932
5x05 - Duel Citizenship,Ted,"Yeah, I heard him.
",neutral,0.5685712695121765
5x05 - Duel Citizenship,Barney,"Okay.
",neutral,0.5457285046577454
5x05 - Duel Citizenship,Lily,"Road trip! So you guys want to talk about bitches? I'm kidding. They're called women.
",surprise,0.44248276948928833
5x05 - Duel Citizenship,Ted,"All right, next stopChicago.
",neutral,0.8935617208480835
5x05 - Duel Citizenship,Lily,"I have to pee.
",disgust,0.8931096196174622
5x05 - Duel Citizenship,Ted,"Couldn't you have gone before we left?
",surprise,0.551844596862793
5x05 - Duel Citizenship,Lily,"I did. I just pee a lot. You'll see.
",disgust,0.7376565337181091
5x05 - Duel Citizenship,Marshall,"Don't worry, we'll get out on the road, it'll be just like old times.
",neutral,0.5520696043968201
5x05 - Duel Citizenship,Lily,"Sugar snap pea? Pea... That reminds me, I have to pee.
",disgust,0.497078537940979
5x05 - Duel Citizenship,Ted,"Okay, straight, straight, straight. Now, wait, a little to the left. We'll pass a state trooper.
",neutral,0.8017027378082275
5x05 - Duel Citizenship,Ted,"Ooh, punch buggy yellow!
",surprise,0.5422378182411194
5x05 - Duel Citizenship,Ted,"Ow!
",disgust,0.46034204959869385
5x05 - Duel Citizenship,Lily,"Yellow, that reminds me, I have to pee.
",disgust,0.7504990100860596
5x05 - Duel Citizenship,Ted,"Thank you!
",joy,0.7509016394615173
5x05 - Duel Citizenship,Lily,"Great. Oh, hey, Ted...
",joy,0.9133118987083435
5x05 - Duel Citizenship,Ted,"You can't have to go again. It's not humanly possible.
",neutral,0.642915666103363
5x05 - Duel Citizenship,Lily,"No, I was just going to say maybe we should listen to something.
",neutral,0.7041494250297546
5x05 - Duel Citizenship,Ted,"Oh, that's a great idea. I think I have some Jerky Boys.
",joy,0.7579360008239746
5x05 - Duel Citizenship,Marshall,"Goodbye, Sparky.
",neutral,0.5777740478515625
5x05 - Duel Citizenship,Lily,"It's an audio book about a boy and his dog. It made Elisabeth Hasselbeck cry.
",neutral,0.3215738832950592
5x05 - Duel Citizenship,Marshall,"Oh!
",surprise,0.8845643997192383
5x05 - Duel Citizenship,Lily,"That reminds me, I have to pee.
",disgust,0.8051635026931763
5x05 - Duel Citizenship,Barney,"""How many stars are on the flag?""
",surprise,0.6204332113265991
5x05 - Duel Citizenship,Robin,"50, one for each state.
",neutral,0.9330461025238037
5x05 - Duel Citizenship,Barney,"""What are the first ten amendments to the Constitution called?""
",neutral,0.782581627368927
5x05 - Duel Citizenship,Robin,"The Bill of Rights. Look, Barney, I know all this. I'm ready.
",neutral,0.7881890535354614
5x05 - Duel Citizenship,Barney,"Ready for the test maybe, but ready to be an American? Not on your sweet life. For you to be an American, we got to get the Canadian out of you. That's why I've created these questions. Question one""Who is this?""
",neutral,0.786089301109314
5x05 - Duel Citizenship,Robin,"Queen Elizabeth II.
",neutral,0.791937530040741
5x05 - Duel Citizenship,Barney,"No, the answer is Elton John. Question two""What the hell is this?""
",anger,0.6122180819511414
5x05 - Duel Citizenship,Robin,"Oh, curling. Um, it's a sport played...
",neutral,0.7721436619758606
5x05 - Duel Citizenship,Barney,"Wrong. The answer we were looking for was ""I don't care, it's dumb"". Let's go buy something that's bad for us and then sue the people who made it. That's America, Robin.
",anger,0.6532237529754639
5x05 - Duel Citizenship,Ted,"Oh, my God, Lily, please tell me you have to go pee!
",disgust,0.3612860143184662
5x05 - Duel Citizenship,Lily,"Ah, I do.
",neutral,0.8529699444770813
5x05 - Duel Citizenship,Marshall,"Well, don't worry, the next exit's the hotel. We can go there.
",neutral,0.5110538005828857
5x05 - Duel Citizenship,Ted,"Hotel?
",surprise,0.7740070819854736
5x05 - Duel Citizenship,Marshall,"Well, I mean, single people can have fun here, too, right?
",neutral,0.5144343376159668
5x05 - Duel Citizenship,Robin,"I want to say- Jefferson?
",surprise,0.6758295893669128
5x05 - Duel Citizenship,Barney,"Correct.
",neutral,0.8828778266906738
5x05 - Duel Citizenship,Robin,"Oh!
",surprise,0.8845643997192383
5x05 - Duel Citizenship,Barney,"Archie Bunker's neighbor was George Jefferson.
",neutral,0.7029631733894348
5x05 - Duel Citizenship,Robin,"Oh, boo-ya! I am nailing this. God, I'm buzzing on America right now!
",surprise,0.5863314867019653
5x05 - Duel Citizenship,Barney,"All right, hold your horses. Now to prove that you are as American as apple pie and the childhood obesity it leads to- who is this?
",neutral,0.6923912167549133
5x05 - Duel Citizenship,Robin,"That, Barney, is the American actor, beloved by millions, the ""Hey, Vern"" guy from the popular series of Ernest films. And his name... Jeff Foxworthy.
",neutral,0.885692298412323
5x05 - Duel Citizenship,Barney,"Jeff Foxworthy? No, it's Jim Varney. You're kidding me. You don't know that?
",surprise,0.6443188190460205
5x05 - Duel Citizenship,Robin,"Uh, that's Jeff Foxworthy, dumbass. End of story. Now shut your stupid face.
",anger,0.8155421614646912
5x05 - Duel Citizenship,Barney,"Not only are you wrong, but you are belligerently sticking to your g*n and insulting me in the process. Robin Scherbatsky- you are an American.
",anger,0.8953946828842163
5x05 - Duel Citizenship,Ted,"It didn't work, I'm still here. Marshall, what are we doing? We should be on the road.
",neutral,0.28782039880752563
5x05 - Duel Citizenship,Marshall,"Ok, Ted, we're not in college anymore, okay? We don't have to drive all night.
",neutral,0.7554876804351807
5x05 - Duel Citizenship,Lily,"Besides, they have a spa. What kind of treatments do you offer?
",neutral,0.8844327926635742
5x05 - Duel Citizenship,Lily,"We'd love cornmeal body scrub!
",neutral,0.5089260935783386
5x05 - Duel Citizenship,Ted,"Whoa. I got to dial back on the Tantrum.
",surprise,0.9181826710700989
5x05 - Duel Citizenship,Robin,"Oh, yeah, I'm gonna be an American, y'all.
",neutral,0.4445638954639435
5x05 - Duel Citizenship,Ted,"Hey, man.
",disgust,0.3319547176361084
5x05 - Duel Citizenship,Marshall,"Shh.
",disgust,0.9027403593063354
5x05 - Duel Citizenship,Ted,"Sorry about what I said before. You want to go to the store and get some beer?
",sadness,0.6016533374786377
5x05 - Duel Citizenship,Marshall,"Lily is asleep. I suppose I could reschedule my pedicure. What the hell? But only light beer because we have a couple hike in the morning.
",neutral,0.2735166847705841
5x05 - Duel Citizenship,Marshall,"Dude, why are we pulling to the highway? Ted, where exactly are we going to get this beer?
",surprise,0.5512240529060364
5x05 - Duel Citizenship,Ted,"Chicago.
",neutral,0.811980664730072
5x05 - Duel Citizenship,Marshall,"What are you doing? We can't just leave Lily. When she wakes up, she's going to freak!
",anger,0.39699482917785645
5x05 - Duel Citizenship,Ted,"She'll have a back rub and a crumpet. She'll be fine. Relax. Have some fun.
",neutral,0.8069080710411072
5x05 - Duel Citizenship,Marshall,"I just abandoned my wife. How am I supposed to have fun?
",sadness,0.36181116104125977
5x05 - Duel Citizenship,Ted,",
",neutral,0.8052096366882324
5x05 - Duel Citizenship,Ted,"Hey, you really think Lily's pissed?
",anger,0.4655660390853882
5x05 - Duel Citizenship,Marshall,"If she's pissed, she's pissed.
",anger,0.7397016882896423
5x05 - Duel Citizenship,Ted,"Pfft.
",disgust,0.5306156873703003
5x05 - Duel Citizenship,Barney,"Good morning.
",neutral,0.8421513438224792
5x05 - Duel Citizenship,Robin,"Barney? Oh, my God. What happened last night?
",surprise,0.8976244926452637
5x05 - Duel Citizenship,Barney,"You went Canadian.
",neutral,0.9343984723091125
5x05 - Duel Citizenship,Robin,"How Canadian?
",neutral,0.6410611271858215
5x05 - Duel Citizenship,Barney,"This Canadian.
",neutral,0.9259153604507446
5x05 - Duel Citizenship,Robin,"Oh, God. Okay. It's coming back to me. I, uh, I went into the Hoser Hut... And I met this women's curling team.
",surprise,0.27905145287513733
5x05 - Duel Citizenship,Robin,"We started drinking. And the next thing I know, they're inviting me to a Bryan Adams/Rich title double bill in Toronto.
",neutral,0.2932181656360626
5x05 - Duel Citizenship,Robin,"How did you find me, anyway?
",surprise,0.5265758633613586
5x05 - Duel Citizenship,Barney,"You called me, said you were never coming back. So, I jumped on a plane, flew across the Atlantic...
",fear,0.4581029415130615
5x05 - Duel Citizenship,Robin,"Canada isn't across the Atlantic.
",neutral,0.9230212569236755
5x05 - Duel Citizenship,Barney,"You're talking nonsense. Now, listen... You slipped up. It's fine. The test is in a few hours.
",anger,0.7091608047485352
5x05 - Duel Citizenship,Robin,"Barney, I'm not taking the test.
",sadness,0.7246153950691223
5x05 - Duel Citizenship,Barney,"God, you're still drunk.
",disgust,0.6733372807502747
5x05 - Duel Citizenship,Robin,"Look, I appreciate your help, but... who am I kidding? I'm Canadian. I always will be.
",neutral,0.24481824040412903
5x05 - Duel Citizenship,Barney,"Now, that's ridiculous. We're gonna get some coffee, in you, we'll sober you up, and get you back to New York for that test. But, before any of that, we're gonna do it on this bed 'cause... hotel room. Okay, let's get some coffee.
",disgust,0.5357818007469177
5x05 - Duel Citizenship,Ted,"Kind of cross.
",disgust,0.7932709455490112
5x05 - Duel Citizenship,Marshall,"You're making me wonder if this pizza is worth the 22 hour drive.
",surprise,0.8543828129768372
5x05 - Duel Citizenship,Ted,"Just like old times!
",neutral,0.81024169921875
5x05 - Duel Citizenship,Marshall,"I feel so young again except for the chest pains.
",sadness,0.6205606460571289
5x05 - Duel Citizenship,Ted,"But the crust is so good. What is the secret to this crust?
",neutral,0.806763768196106
5x05 - Duel Citizenship,Marshall,"Cornmeal...
",neutral,0.8914147615432739
5x05 - Duel Citizenship,Lily,"We'd love a cornmeal body scrub!
",neutral,0.5094300508499146
5x05 - Duel Citizenship,Ted,"I can't believe you guys are closing.
",surprise,0.9228092432022095
5x05 - Duel Citizenship,Barney,"It's like an entire country without a tailor.
",neutral,0.6280133724212646
5x05 - Duel Citizenship,Robin,"Yeah, give me two coffees.
",neutral,0.7479139566421509
5x05 - Duel Citizenship,Robin,"What game?
",neutral,0.5304268598556519
5x05 - Duel Citizenship,Robin,"Oh, I guess I missed it.
",sadness,0.437526136636734
5x05 - Duel Citizenship,Robin,"I'm not American.
",neutral,0.8183133006095886
5x05 - Duel Citizenship,Barney,"What's wrong? Other than the fact that this five dollar bill they gave you is blue.
",neutral,0.34659233689308167
5x05 - Duel Citizenship,Robin,"Wow. I'm not American, and apparently, I'm not Canadian either.
",surprise,0.9777490496635437
5x05 - Duel Citizenship,Barney,"And there's kids playing hockey on the back. It's like you want us to make fun of you.
",neutral,0.40850013494491577
5x05 - Duel Citizenship,Marshall,"I don't want this anymore.
",anger,0.49960505962371826
5x05 - Duel Citizenship,Ted,"Dude, don't look at it. That's a rookie mistake.
",disgust,0.49920353293418884
5x05 - Duel Citizenship,Marshall,"We shouldn't have left Lily.
",neutral,0.5375155210494995
5x05 - Duel Citizenship,Ted,"Well, if you're so worried, why don't you give her a call?
",fear,0.7306973338127136
5x05 - Duel Citizenship,Marshall,"I have. I left her, like, 20 messages. I said, ""I'm sorry. Please forgive me. It's all Ted's fault!""
",sadness,0.4202742278575897
5x05 - Duel Citizenship,Ted,"What exactly is ""Ted's fault""?
",anger,0.43656447529792786
5x05 - Duel Citizenship,Marshall,"This! This whole thing! We were having a perfectly nice trip, and then you kidnapped me. You didn't even let me, put on underwear!
",anger,0.5277826189994812
5x05 - Duel Citizenship,Ted,"We never used to put on underwear! That was the fun of a bro's trip to Gazzola's! We left everything, and everyone behind. It was just you and me! But now it's like you've disappeared into Lily.
",joy,0.5595530271530151
5x05 - Duel Citizenship,Marshall,"That is not true.
",neutral,0.411382794380188
5x05 - Duel Citizenship,Ted,"It is true. You're not upset because you're worried she's mad. You're upset because you'd rather be with her, eating muffins than here with me, eating this delicious... I think one of my mushrooms just crawled away.
",neutral,0.6680483818054199
5x05 - Duel Citizenship,Marshall,"Well, you know what? That mushroom's not the only thing that's living. Car keys, please.
",disgust,0.646580159664154
5x05 - Duel Citizenship,Barney,"Look at this money! This one has a moose, this one has a beaver, and they all have Elton John on the back.
",surprise,0.5407827496528625
5x05 - Duel Citizenship,Robin,"When I moved to the States, I swore to myself, I wasn't going to change. And yet, here I am, in the most Canadian place in the universe- Tim Horton's- around the corner from the Hockey Hall of Fame, and I don't belong. It's like I don't have a country.
",neutral,0.471919447183609
5x05 - Duel Citizenship,Barney,"Okay, that's it.
",neutral,0.5883796215057373
5x05 - Duel Citizenship,Marshall,"I'm sorry, ted!
",sadness,0.453823059797287
5x05 - Duel Citizenship,Ted,"I'm sorry! No, I'm sorry. I never should have been mad at you!
",sadness,0.4962090849876404
5x05 - Duel Citizenship,Marshall,"No, I never should have brought lily. She pees all the time, even at the apartment. Still bros?
",neutral,0.4314361810684204
5x05 - Duel Citizenship,Ted,"Best bros. Hey, you want to crank some Van Halen just like old times?
",neutral,0.5241549015045166
5x05 - Duel Citizenship,Marshall,"Hells, yeah!
",joy,0.6190853714942932
5x05 - Duel Citizenship,Ted,"Or listen to the Sparky book again?
",neutral,0.9177138209342957
5x05 - Duel Citizenship,Marshall,"Listen to the Sparky book again.
",neutral,0.9261211156845093
5x05 - Duel Citizenship,Ted,"Okay. Let's listen to it again.
",neutral,0.682811439037323
5x05 - Duel Citizenship,Barney,"Man, those Canadian doctors banded me up, reset my jaw, put my shoulder back in its socket, and they didn't even bill me. Idiots. All right, I guess they're no idiots. The coffee was extraordinary. Huh. I guess Canada's not so bad. They play their cards right, maybe they can even become a state someday.
",disgust,0.5147063732147217
5x05 - Duel Citizenship,Robin,"Barney, I've thought about this. When you stood up and told off those people, I thought, ""Yeah, America's cool.""
",neutral,0.6020311713218689
